,0,1,2
0,0.0,0.0,1.0
1,9.999998520050629e-05,-2.3741987834208384e-10,0.9999999988736954
2,0.00019999995614664146,-7.078195499482747e-10,0.9999999966236669
3,0.00029999991317171014,-1.4087420822301875e-09,0.999999993251339
4,0.0003999998564875515,-2.339163407233521e-09,0.9999999887573008
5,0.000499999786238476,-3.499283182328721e-09,0.9999999831414278
6,0.0005999997025339098,-4.890603960060094e-09,0.9999999764028363
7,0.0006999996054707803,-6.51630953353411e-09,0.999999968539663
8,0.0007999994951508758,-8.382021915395403e-09,0.9999999595486234
9,0.0008999993716961278,-1.0497101353470562e-08,0.9999999494242552
10,0.0009999992352615204,-1.2876773772247214e-08,0.9999999381576778
11,0.0010999990860385404,-1.554555050485198e-08,0.9999999257346003
12,0.0011999989241670056,-1.8550155774559446e-08,0.9999999121278231
13,0.0012999987497059387,-2.19569677391462e-08,0.9999998972986773
14,0.0013999985619829564,-2.5867933897496092e-08,0.99999988118775
15,0.001499998357707061,-3.0467948069488315e-08,0.9999998636873746
16,0.0015999981284581172,-3.602687011722139e-08,0.9999998446402804
17,0.0016999978397295114,-4.2947602555167636e-08,0.9999998238112999
18,0.0017999974219210122,-5.182000725438842e-08,0.9999998008556473
19,0.0018999967508125377,-6.351522320689016e-08,0.999999775263507
20,0.001999995640356045,-7.930063511103764e-08,0.9999997462925535
21,0.0020999939639452054,-1.0096344991537257e-07,0.9999997128966557
22,0.002199991619009649,-1.3138119911752303e-07,0.9999996733922581
23,0.002299988403807108,-1.751830344887518e-07,0.9999996250648588
24,0.002399984009797978,-2.3994919918000973e-07,0.9999995634495539
25,0.0024999779915052464,-3.373406341531886e-07,0.9999994816083394
26,0.00259996966409361,-4.85857867798816e-07,0.9999993683547183
27,0.002699957872512281,-7.145880235364544e-07,0.9999992056229409
28,0.002799940612417364,-1.0681581283219705e-06,0.9999989644088785
29,0.0028999141695097035,-1.6103899998740202e-06,0.99999859954995
30,0.0029998701678499115,-2.409153564795269e-06,0.9999980502914637
31,0.0030997840344742945,-3.4443073308295217e-06,0.9999972712836943
32,0.003199557123905067,-4.209046926902509e-06,0.9999963988098937
33,0.003298683828512783,-2.052297428787984e-06,0.9999964981214878
34,0.0033943700281035263,1.3972351944427977e-05,1.000002285664541
35,0.0034870923435599737,3.5549766855136013e-05,1.0000055080577879
36,0.003632378578006767,-3.004865515615827e-05,0.9999616241066857
37,0.0038738286912076195,-0.00014639542805020255,0.9998483465149041
38,0.004778525385750176,-0.0005782551603101106,1.0015296151574742
39,-2.3058481314932897,2.022420453466432,-2.765046818246648
40,-4.108290577204444e+17,4.91554488504286e+17,-2.1709471821276803e+17
