,0,1,2
0,10.0,0.0,0.0
1,9.999996668649045,-0.006085668583799741,7.687639547085779e-05
2,9.999989688994063,-0.012171344427453462,0.00015331360877071336
3,9.999979039831643,-0.018257025877830298,0.00022962708438933665
4,9.99996470899035,-0.024342711159101867,0.0003060988017472127
5,9.999946689686922,-0.03042839848328205,0.00038304415553317144
6,9.999924978392535,-0.03651408615786639,0.00046088467874385723
7,9.999899573798803,-0.04259977271394698,0.0005402431348657463
8,9.999870476300758,-0.04868545708334487,0.0006220824712114418
9,9.999837687763623,-0.054771138863921646,0.0007079195839116261
10,9.999801211239832,-0.06085681873136668,0.0008001611039571809
11,9.9997610499392,-0.0669424990872621,0.0009026348545372418
12,9.999717197899258,-0.07302818539481896,0.001022295673243893
13,9.999669645590522,-0.07911388734958912,0.0011683980524128518
14,9.999618317132192,-0.08519962119395706,0.0013561662248104875
15,9.999562945176917,-0.09128541542280204,0.0016128344056171697
16,9.999503005714844,-0.09737131557722258,0.001976151487898979
17,9.999435866596919,-0.10345739063261984,0.0025058312651162293
18,9.999357967188585,-0.10954374528357204,0.0032944581065720586
19,9.999263729918411,-0.11563053671321182,0.004488143236039472
20,9.999146706302898,-0.12171799715117577,0.006313422294516247
21,9.999012222089908,-0.1278064921501071,0.009117846249825578
22,9.998861169139971,-0.13389671605238837,0.013491921227352335
23,9.998679891307455,-0.13999022632488847,0.020381544936958415
24,9.998448341137621,-0.1460909128708237,0.031309752638994374
25,9.998129459733736,-0.15220886321482918,0.0486351298848878
26,9.997640372857658,-0.15837031632282414,0.07616118180024807
27,9.996785299027572,-0.16464364182428043,0.11992654111448536
28,9.995105051649821,-0.17120833793181753,0.18941346628612588
29,9.99149884367513,-0.17854255042146272,0.29910861887029916
30,9.983288873266622,-0.1879446080467795,0.4690769875685507
31,9.964141750145338,-0.2030241795301374,0.7205912628724471
32,9.919963001765478,-0.2340262704582857,1.0486752909147072
33,9.82553045085375,-0.30941140965878244,1.2926197873602705
34,9.684586359152867,-0.490983139957972,0.6550274428264626
35,9.308923379388961,-1.0375112681059158,1.7324780650663136
36,5.705645874701895,-3.1141700492545246,15.202565263837702
37,-3.292459572302887,-10.301153411798987,27.01317018836079
38,6.528365552454359,117.0587251485307,156.7516097823148
39,56166.62792794322,447807.07150320784,-180278.42392125799
40,1.1916583470859695e+22,5.3364153110776796e+22,-3.981992800435733e+22
