,0,1,2
0,1.0471975511965976,0.0,0.0
1,1.0471975511807101,7.418634792085274e-06,-4.2831507943216285e-06
2,1.0471980392121671,1.484094880317231e-05,-8.559665723368844e-06
3,1.0471988248383257,2.2271278042070315e-05,-1.2822198315414024e-05
4,1.0471997916770461,2.9715463926616317e-05,-1.7060753742883357e-05
5,1.0472008688213061,3.718222980016141e-05,-2.126033059099011e-05
6,1.0472020131812623,4.468515602796122e-05,-2.5397523387847762e-05
7,1.047203198728469,5.22457126612844e-05,-2.943529541966086e-05
8,1.047204409972016,5.989802932505462e-05,-3.331475020655038e-05
9,1.0472056380357633,6.769646119408421e-05,-3.6942074967351825e-05
10,1.0472068783454762,7.572762167664665e-05,-4.016777334749327e-05
11,1.0472081293228273,8.412952706650716e-05,-4.2753622802241916e-05
12,1.0472093917102248,9.312204047482161e-05,-4.432013978088432e-05
13,1.0472106814030793,0.00010305502247079149,-4.426345059386602e-05
14,1.0472120047245097,0.00011448530453086244,-4.162255298390277e-05
15,1.0472133658248395,0.00012829729318072949,-3.487136823373922e-05
16,1.0472148142998976,0.00014589054067843662,-2.1595083016897202e-05
17,1.0472163765325915,0.00016948783544421824,2.038031195723203e-06
18,1.0472181007460735,0.0002026470761554695,4.216223332976978e-05
19,1.0472199989252102,0.0002510625720526828,0.00010859624839302092
20,1.0472220130459728,0.00032379157400476004,0.00021696517433587024
21,1.047223829188013,0.0004352285720911176,0.00039213952902930854
22,1.0472241486366836,0.0006086432337061569,0.000674290045009517
23,1.0472210342166446,0.0008813185012014744,0.0011276540639798907
24,1.0472118547447307,0.0013126115076394652,0.001854229263409808
25,1.0471917786351044,0.001997515593581878,0.0030164786880618128
26,1.0471514608690393,0.0030883337925607657,0.004872859044839693
27,1.0470721298073713,0.004830077164716751,0.00783396329770243
28,1.0469135579872497,0.0076181188340999646,0.012548977671473744
29,1.0465853269744334,0.012095095316265054,0.020038038870672112
30,1.0458780565635921,0.019319950843490863,0.03188915567380505
31,1.044300502264256,0.031085435932779196,0.050541852457082356
32,1.0406638678744515,0.050597633553586985,0.07968527079452054
33,1.031986452419571,0.08420550903368208,0.1248116709004006
34,1.0104235180805128,0.14665386018471172,0.19408192600586063
35,0.9543493806443766,0.2793036802189488,0.30058568121964313
36,0.8361428876469404,0.5998494341428038,0.41318102286842584
37,-0.5109330565766569,0.8674431946780589,-0.8367654744134774
38,-0.9223809526457662,0.02836275751204942,-1.1173525099429804
39,-12.425338855518685,10.378369407609915,-17.26902345972564
40,3995707508467224.0,2827278110782706.5,3328443954238078.5
