,0,1,2
0,1.0471975511965976,0.0,0.0
1,1.047197473254303,-0.0005196152344764342,0.0003000000270000027
2,1.0471977275104882,-0.0010392281083482866,0.0006000067827141534
3,1.047198123521664,-0.0015588345198667046,0.0009000273773154285
4,1.0471985449228154,-0.0020784287266987847,0.0012000717923524272
5,1.0471989208371113,-0.002598002040930658,0.0015001551305001656
6,1.047199208227092,-0.0031175408959040743,0.0018003009580407183
7,1.0471993811545255,-0.003637023841328051,0.0021005465068966206
8,1.0471994242829905,-0.004156416796946907,0.002400950895527328
9,1.047199328999579,-0.004675665513387176,0.0027016081896669227
10,1.0471990911765428,-0.005194683576942358,0.00300266818425548
11,1.047198709989773,-0.005713333322415897,0.003304369473278215
12,1.0471981874509504,-0.006231395484072465,0.0036070920322837526
13,1.0471975415831931,-0.006748521287252695,0.003911440353159705
14,1.0471967822667043,-0.007264155540140103,0.004218376411362957
15,1.0471959195738256,-0.007777416557643661,0.004529427858725636
16,1.0471950129083765,-0.00828690967457835,0.00484701174079905
17,1.0471941048971882,-0.008790420888314861,0.005174964324537198
18,1.0471932708042326,-0.009284405758005713,0.005519426589097748
19,1.047192567582066,-0.009763190517875586,0.005890228161238421
20,1.0471920115488489,-0.010217746693317964,0.006303010312180541
21,1.047191411486242,-0.010633707248826266,0.0067826622337617696
22,1.0471896734895987,-0.01098785433983553,0.007369402554154086
23,1.0471851995553076,-0.011243040964355728,0.00812757716297221
24,1.0471759165764207,-0.011340244570835553,0.009159421088306486
25,1.047157913699132,-0.011185330624481208,0.010627979386249813
26,1.0471233673053086,-0.010628213156536668,0.012793166557452045
27,1.047056034962575,-0.009429601925748965,0.01606926085890712
28,1.046919954325172,-0.0072088622454088164,0.02111483745617334
29,1.046632180652074,-0.003361547550349688,0.028974222920658287
30,1.0459976330425027,0.0030712843737910013,0.04129867199346198
31,1.0445574251573433,0.013616508628974334,0.060696577133810915
32,1.0412161486120135,0.030754110032944617,0.09132674655490926
33,1.0333417627039427,0.05876856510723891,0.14008510565617294
34,1.0147601662254864,0.106298667643069,0.21983397167836807
35,0.9742746605713635,0.19680560076951015,0.3622539413311836
36,0.9724274721370222,0.3746711386017717,0.6346177090440146
37,1.0987076364108963,0.5862806427928161,1.031913648027697
38,1.0735410427941146,0.7818709258639565,1.5035279882283514
39,7.51119019964408,3.091306620676063,2.2250957846192754
40,-30524668795157.395,-57644630569304.83,-317189002006065.2
