-179.13568861494016,0.08167339299707921,-3.12650757415823
-177.79393267123072,0.193911481190286,-3.1030895151823
-176.89838858787118,0.28510294935644964,-3.08745932233092
-175.55841570853877,0.3692849071998978,-3.06407238369914
-174.21532246654658,0.5025650931554231,-3.04063098446509
-172.4300292590528,0.5937656058510354,-3.00947173988083
-170.19317499807806,0.7901811296229662,-2.97043126813955
-171.09005637972038,0.6779475636944836,-2.98608480124905
-164.40935992511132,0.7972539516518218,-2.8694846517898
-159.07086518030593,0.7973082188285139,-2.77631034139252
-153.2879416395277,0.7903529756824907,-2.67537928521485
-148.39432145678944,0.7904027205944584,-2.58996950068401
-141.72075725968847,0.7974845871527627,-2.47349383260138
-136.3822625148831,0.7975388543294548,-2.38031952220411
-131.48864233214485,0.7975885992414224,-2.29490973767327
-127.48878316838913,0.7345030063369851,-2.22509902564967
-123.04538674084904,0.650379837934953,-2.14754712801773
-121.71432918340174,0.5942811440296092,-2.12431579110672
-118.15889881561888,0.538205061447887,-2.06226182486351
-115.49321757197023,0.4821199343367164,-2.01573691035318
-112.82842786051012,0.4120067420506661,-1.96922755601493
-110.16185508467296,0.3699496801143747,-1.92268708133253
-108.38681449734706,0.2998274432988757,-1.89170677872715
-104.38695533359132,0.2367418503944383,-1.82189606670354
-102.16704018419831,0.16662413584366398,-1.78315123823173
-100.38977076640113,0.13157206196536286,-1.75213203519617
-97.7240895227525,0.07548693485419244,-1.70560712068584
-94.61397948313099,0.012392297420305898,-1.65132546039511
-91.50342367741523,-0.043688307426140494,-1.59703602001834
-89.72793732399508,-0.10679651165419912,-1.56604793732693
-87.06225608034643,-0.16288163876537043,-1.5195230228166
-83.50727147865783,-0.22597175393453206,-1.45747683665943
-82.17665968730478,-0.28908448042731516,-1.43425327983446
-78.17680052354906,-0.35217007333175276,-1.36444256781085
-75.95688537415606,-0.4222877878825275,-1.32569773933904
-72.84677533453453,-0.4853824253164132,-1.2714160790483
-69.73577376272456,-0.5344489975754203,-1.2171188585855
-67.51630437942578,-0.6115807447136343,-1.17838181019972
-67.51630437942578,-0.6115807447136343,-1.17838181019972
-64.8497316035886,-0.6536378066499258,-1.13184133551732
-63.518228280047055,-0.7027224679678303,-1.10860221852027
-60.8516555042099,-0.7447795299041218,-1.06206174383786
-58.630848822628394,-0.8008691792800171,-1.02330135519397
-56.40915060885834,-0.842930763481033,-0.984525406378007
-53.743469365209705,-0.8990158905922039,-0.938000491867678
-50.62934743073993,-0.8989842347391335,-0.883648810802602
-46.625476372135864,-0.8989435343566146,-0.813768078004645
-43.956228999733185,-0.8989164007682686,-0.767180922806008
-41.286981627330505,-0.8988892671799222,-0.720593767607371
-36.393807210686504,-0.9058535548553945,-0.635191763162575
-33.279685276216696,-0.9058218990023241,-0.580840082097498
-29.72068877967979,-0.9057857208845297,-0.518723875165982
-27.49631596934421,-0.9057631095609078,-0.479901245833784
-23.937319472807303,-0.9057269314431133,-0.417785038902268
-20.822751772243265,-0.8986812430026032,-0.363425577751153
-16.818880713639203,-0.8986405426200843,-0.293544844953197
-12.815009655035198,-0.8985998422375654,-0.223664112155242
-12.365677432025507,-0.8284549940984447,-0.215821785428417
-11.471916413042976,-0.7653196562820397,-0.200222712921191
-10.577709627966215,-0.695170285878195,-0.184615860327927
-10.57369773311791,-0.6320439925912389,-0.18454583955358
-9.67949094804112,-0.5618946221873942,-0.168938986960316
-8.78572992905859,-0.4987592843709887,-0.15333991445309
-7.891968910076059,-0.4356239465545837,-0.137740841945865
-7.8888485474162735,-0.3865257184425066,-0.137686381343595
-7.43996209050087,-0.3233949028908256,-0.129851834702809
-6.5457553054240805,-0.2532455324869809,-0.114244982109545
-6.541743410575776,-0.19011923920002438,-0.114174961335198
-5.648428157687505,-0.13399793397105908,-0.0985836689140109
-4.306672213978061,-0.021759845777852505,-0.0751656099380759
-4.303551851318247,0.027338382334224587,-0.0751111493358058
-4.755112904799233,-0.07787662874209378,-0.0829923764928238
-3.4106823645242628,0.07644565497575062,-0.0595276370006578
-2.518258643824481,0.11853889502983694,-0.0439519047515473
-2.5146925150704362,0.17465115572935375,-0.0438896640632391
-1.6218230282764239,0.22375842837087956,-0.0283061517280906
-1.1729365713610207,0.28688924392256077,-0.0204716050873046
-1.169816208701235,0.33598747203463786,-0.020417144485035
-0.2760551897186758,0.39912280985104287,-0.00481807197780881
0.17149396891394986,0.44121152764040517,0.00299313440486143
1.0657007539907397,0.5113608980442494,0.0185999869981257
1.5132499126233938,0.5534496158336115,0.0264111933807965
1.517707573565957,0.6235899417080077,0.0264889942411818
2.4110228264542286,0.679711246936973,0.0420802866623689
2.8585719850868827,0.7217999647263349,0.0498914930450396
3.305675377625249,0.7568746499282573,0.0576949193416713
4.200773694890529,0.8410520855069814,0.0733173321070123
4.204339823644574,0.8971643462064982,0.0733795727953204
7.318461758114381,0.8971960020595686,0.127731253860397
9.097960006382863,0.8972140911184658,0.158789357326156
11.767207378785514,0.8972412247068118,0.205376512524792
13.991580189121095,0.8972638360304335,0.24419914185699
16.215952999456675,0.8972864473540552,0.283021771189188
18.885200371859383,0.8973135809424011,0.329608926387825
20.21982405806071,0.8973271477365741,0.352902503987144
21.554447744262063,0.897340714530747,0.376196081586463
25.55831880286607,0.8973814149132662,0.446076814384418
27.33781705113455,0.8973995039721634,0.477134917850176
29.56218986147013,0.8974221152957851,0.515957547182374
31.341688109738584,0.8974402043546825,0.547015650648132
34.45581004420836,0.8974718602077527,0.601367331713209
38.0148065407453,0.8975080383255474,0.663483538644725
43.353301285550685,0.8975623055022395,0.756657849042
47.35538927977768,0.8695468755349998,0.826507461495801
48.68778413550774,0.8344902793919748,0.849762138664927
50.46505355330493,0.7994382055136742,0.880781341700493
53.57605512511495,0.7503716332546673,0.9350785621633
54.90800421475072,0.7083010045242026,0.958325459246387
57.1297024285208,0.6662394203231867,0.997101408062354
58.90741761241222,0.6382013790323255,1.02812839118396
60.683795498020885,0.5891212399791457,1.05913203404745
62.46195644800653,0.5680972312757244,1.09016679725509
64.68320889568233,0.5190216144872684,1.12893496598502
67.34799860714244,0.44890842220121874,1.17544432032327
69.12660532322238,0.43489844608523653,1.20648686361695
70.90432050711385,0.4068604047943758,1.23751384673855
72.679806860534,0.3437522005663163,1.26850192942997
75.79125419843828,0.3016996608947491,1.32280692997881
