,0,1,2
0,0.0,0.0,0.0
1,0.009999999999999959,4.848038637206287e-15,-9.800000000826022e-06
2,0.019999999998097144,-1.884789546657828e-14,-2.940000000165207e-05
3,0.029999999992383775,-1.3782761043579228e-13,-5.880000000247814e-05
4,0.03999999998094763,-4.571865941382925e-13,-9.800000000330424e-05
5,0.04999999996187261,-1.1205270322722783e-12,-0.00014700000000413037
6,0.05999999993323931,-2.31010335860482e-12,-0.0002058000000049565
7,0.06999999989312558,-4.2469603667161235e-12,-0.00027440000000578265
8,0.07999999983960707,-7.191064882450249e-12,-0.0003528000000066089
9,0.0899999997707578,-1.1441431163605743e-11,-0.0004410000000074351
10,0.0999999996846507,-1.733624135913381e-11,-0.0005390000000082614
11,0.10999999957935817,-2.525295797473071e-11,-0.0006468000000090877
